"Incident ID","Incident Date",State,"City Or County",Address,"# Killed","# Injured",Operations
1140341,"June 11, 2018",Delaware,Wilmington,"1100 block of Flint Hill Rd",1,0,N/A
1139385,"June 11, 2018",Delaware,Greenwood,"10900 block of Webb Farm Rd",0,0,N/A
1187476,"June 10, 2018",Delaware,Clayton,"Sudlersville Rd",0,0,N/A
1140353,"June 10, 2018",Delaware,Wilmington,"200 block of W 29th St",0,1,N/A
1135733,"June 7, 2018",Delaware,Dover,"50 block of Village Dr",0,1,N/A
1135731,"June 7, 2018",Delaware,Wilmington,"Northeast Blvd and E 28th St",0,1,N/A
1135056,"June 6, 2018",Delaware,Dover,"50 block of Stevenson Dr",0,1,N/A
1130411,"May 31, 2018",Delaware,Wilmington,"E 23rd St and Lamotte St",1,0,N/A
1129746,"May 30, 2018",Delaware,Wilmington,"1400 block of Lancaster Ave",0,2,N/A
1130601,"May 30, 2018",Delaware,"New Castle","200 block of Christiana Rd",0,0,N/A
1128763,"May 30, 2018",Delaware,Newark,"400 block of Wollaston Ave",0,0,N/A
1128747,"May 29, 2018",Delaware,Wilmington,"35th St and Church St",0,1,N/A
1128779,"May 29, 2018",Delaware,Dover,"S Bradford St and Loockerman St",0,0,N/A
1540191,"May 29, 2018",Delaware,Hartly,"4000 block of Arthursville Rd",2,0,N/A
1127918,"May 27, 2018",Delaware,Dover,"300 block of W Division St",0,0,N/A
1126056,"May 26, 2018",Delaware,Wilmington,"2300 block of Lamotte St",0,1,N/A
1128771,"May 25, 2018",Delaware,Laurel,"N Poplar St and Maryland Ave",0,0,N/A
1125085,"May 24, 2018",Delaware,Wilmington,"500 block of Madison St",1,0,N/A
1124143,"May 24, 2018",Delaware,Wilmington,"Kiamensi Rd and Rothwell Dr",2,0,N/A
1124146,"May 23, 2018",Delaware,Dover,"900 block of Whatcoat Dr",0,0,N/A
1124137,"May 23, 2018",Delaware,Wilmington,"2800 block of N Claymont St",1,0,N/A
1123422,"May 22, 2018",Delaware,Dover,"Vera Way and College Rd",0,0,N/A
1121277,"May 19, 2018",Delaware,Wilmington,"2600 block of Moore St",0,1,N/A
1121852,"May 19, 2018",Delaware,Seaford,"122 Seaford Meadows Dr",0,0,N/A
1120647,"May 18, 2018",Delaware,Middletown,"120 Silver Lake Rd",0,0,N/A
1117748,"May 16, 2018",Delaware,Dover,"100 block of Chatham Ct",0,0,N/A
1118764,"May 16, 2018",Delaware,Dover,"50 block of S Governors Ave",0,0,N/A
1117742,"May 15, 2018",Delaware,Wilmington,"300 block of Shipley Rd",0,0,N/A
1114915,"May 13, 2018",Delaware,Dover,"50 block of Mitscher Rd",1,0,N/A
1114200,"May 13, 2018",Delaware,Wilmington,"1300 block of Chestnut St",0,1,N/A
1115762,"May 12, 2018",Delaware,Wilmington,"500 block of W 6th St",0,0,N/A
1113567,"May 11, 2018",Delaware,Bridgeville,"21000 block of Mill Park Dr",1,0,N/A
1114193,"May 11, 2018",Delaware,Dover,"1061 S Little Creek Rd",0,0,N/A
1113722,"May 11, 2018",Delaware,Wilmington,"900 block of Anchorage St",0,1,N/A
1115610,"May 10, 2018",Delaware,Wilmington,"W 8th St and Morrow St",0,0,N/A
1112853,"May 10, 2018",Delaware,Wilmington,"601 Concord Ave",0,1,N/A
1115760,"May 10, 2018",Delaware,Wilmington,"600 block of Monroe St",0,0,N/A
1115768,"May 9, 2018",Delaware,Wilmington,"E 10th St and N Pine St",0,0,N/A
1112864,"May 8, 2018",Delaware,Milford,"300 Aurora Pl",0,0,N/A
1109652,"May 7, 2018",Delaware,Wilmington,"700 block of E 5th St",1,0,N/A
1111321,"May 5, 2018",Delaware,Milford,"S Washington St and SE 3rd St",0,0,N/A
1115766,"May 5, 2018",Delaware,Wilmington,"700 block of E 11th St",0,0,N/A
1115764,"May 4, 2018",Delaware,Wilmington,"500 block of Lombard St",0,0,N/A
1106445,"May 3, 2018",Delaware,Wilmington,"1000 block of N Lombard St",0,1,N/A
1108299,"May 3, 2018",Delaware,Milford,"300 Aurora Pl",0,0,N/A
1103532,"April 29, 2018",Delaware,"Rehoboth Beach (Dewey Beach)","2009 Highway One",0,0,N/A
1103539,"April 28, 2018",Delaware,Dover,"Lakewood Dr and Columbia Ave",0,0,N/A
1110461,"April 28, 2018",Delaware,Harrington,"US 13",0,0,N/A
1099946,"April 24, 2018",Delaware,Magnolia,"100 block of Woodville Dr",0,0,N/A
1099127,"April 24, 2018",Delaware,Dover,"200 block of W Reed St",0,1,N/A
1098370,"April 24, 2018",Delaware,Wilmington,"1000 block of N Heald St",0,1,N/A
1097485,"April 22, 2018",Delaware,Dover,"100 block of Mitscher Rd",0,0,N/A
1098353,"April 22, 2018",Delaware,Selbyville,"Shade Tree Ln",0,0,N/A
1098368,"April 20, 2018",Delaware,Middletown,"Ash Blvd and Foxtail Ln",0,0,N/A
1096451,"April 20, 2018",Delaware,Wilmington,"1200 block of E 22nd St",0,1,N/A
1096605,"April 19, 2018",Delaware,Dover,"Old Forge Dr and Meadow Garden Ln",0,0,N/A
1096122,"April 19, 2018",Delaware,Newark,"200 block of Peach Rd",0,0,N/A
1096841,"April 19, 2018",Delaware,Seaford,"11000 block of Henry Dr",0,0,N/A
1094882,"April 18, 2018",Delaware,Seaford,"24000 block of Clench Jean Ln",0,0,N/A
1094898,"April 17, 2018",Delaware,Dover,"400 Block of E Water St",0,0,N/A
1094895,"April 17, 2018",Delaware,"New Castle","50 block of Birkshire Rd",0,0,N/A
1094891,"April 17, 2018",Delaware,Harrington,"50 block of Clark St",0,1,N/A
1094104,"April 17, 2018",Delaware,Dover,"50 block of Ann Ave",0,0,N/A
1094883,"April 17, 2018",Delaware,Smyrna,"200 block of Bryn Ln",0,0,N/A
1093330,"April 16, 2018",Delaware,Dover,"100 block of Mannering Dr",0,1,N/A
1093336,"April 15, 2018",Delaware,Wilmington,"3318 Kirkwood Hwy",0,0,N/A
1093340,"April 14, 2018",Delaware,Magnolia,"McKinley Cir",0,0,N/A
1093338,"April 14, 2018",Delaware,Wilmington,"Philadelphia Pike and Murphy Rd",0,0,N/A
1092169,"April 14, 2018",Delaware,Newark,"50 block of E Cherokee Dr",0,0,N/A
1093679,"April 13, 2018",Delaware,Milford,"300 Aurora Pl",0,2,N/A
1091785,"April 13, 2018",Delaware,Smyrna,"SR 1 and Smyrna Leipsic Rd",0,0,N/A
1091787,"April 13, 2018",Delaware,Dover,"William St and Pear St",0,0,N/A
1088300,"April 9, 2018",Delaware,Wilmington,"1100 block of W 3rd St",0,1,N/A
1088306,"April 9, 2018",Delaware,Dover,"640 S DuPont Hwy",0,0,N/A
1086979,"April 8, 2018",Delaware,Wilmington,"400 block of N Pine St",0,2,N/A
1088302,"April 7, 2018",Delaware,Milford,"Park Ave and N Washington St",0,0,N/A
1086736,"April 7, 2018",Delaware,Dover,"1 block of Headstart Ln",0,1,N/A
1085770,"April 5, 2018",Delaware,Wilmington,"100 block of North Clayton St",0,1,N/A
1084974,"April 3, 2018",Delaware,Felton,"S Dupont Hwy",0,0,N/A
1083475,"April 1, 2018",Delaware,Seaford,"11000 block of Hope Ln",0,0,N/A
1082791,"April 1, 2018",Delaware,Dover,"295 S Dupont Hwy",0,0,N/A
1082788,"April 1, 2018",Delaware,Wilmington,"2900 block of N Tatnall St",0,0,N/A
1082786,"April 1, 2018",Delaware,Dover,"26 S Governors Ave",0,1,N/A
1084928,"April 1, 2018",Delaware,Wilmington,"Brookside Dr",0,1,N/A
1083472,"March 31, 2018",Delaware,Townsend,"US 13 and DE 71",0,0,N/A
1080166,"March 28, 2018",Delaware,Wilmington,"50 block of W 27th St",0,1,N/A
1079229,"March 27, 2018",Delaware,Dover,"Lepore Rd and N DuPont Hwy",0,0,N/A
1080907,"March 27, 2018",Delaware,Wilmington,"900 block of Vandever Ave",0,1,N/A
1077776,"March 25, 2018",Delaware,Wilmington,"2400 block of Lamotte St",0,0,N/A
1077771,"March 24, 2018",Delaware,Dover,"N Dupont Hwy and Messina Hill Rd",0,0,N/A
1074435,"March 20, 2018",Delaware,Seaford,"Chandler Heights",0,0,N/A
1074421,"March 20, 2018",Delaware,Newark,"S Main St",0,0,N/A
1072776,"March 19, 2018",Delaware,Newark,"750 E Delaware Ave",0,0,N/A
1074427,"March 19, 2018",Delaware,Milford,"1029 S Walnut St",0,1,N/A
1072775,"March 18, 2018",Delaware,Newark,"Blue Ridge Cir",0,0,N/A
1072050,"March 17, 2018",Delaware,Newark,"1119 S College Ave",0,0,N/A
1072766,"March 17, 2018",Delaware,Dover,"S Governors Ave and W Division St",0,1,N/A
1070497,"March 15, 2018",Delaware,Milford,"50 block of Causey Ave",0,0,N/A
1070502,"March 15, 2018",Delaware,Dover,"Buckson Dr and Bacon Ave",0,0,N/A
1069139,"March 14, 2018",Delaware,Wilmington,"100 block of N Broom St",1,0,N/A
1069143,"March 13, 2018",Delaware,Wilmington,"900 block of Vandever Ave",0,1,N/A
1069147,"March 12, 2018",Delaware,Newark,"900 Churchmans Rd",0,0,N/A
1068574,"March 12, 2018",Delaware,Harrington,"Dorman St and Commerce St",0,0,N/A
1067726,"March 11, 2018",Delaware,Dover,"Martin Luther King Jr Blvd",0,0,N/A
1067707,"March 11, 2018",Delaware,Dover,"White Oak Rd and Stevenson Rd",0,0,N/A
1067714,"March 11, 2018",Delaware,Dover,"S New St",0,0,N/A
1067718,"March 10, 2018",Delaware,Dover,"1365 N Dupont Hwy",0,0,N/A
1065898,"March 9, 2018",Delaware,Wilmington,"300 block of N Van Buren St",0,0,N/A
1065895,"March 9, 2018",Delaware,Newark,"Malvern Rd and Augusta Dr",1,0,N/A
1063523,"March 3, 2018",Delaware,Dover,"200 block of S Queen St",0,0,N/A
1062017,"March 3, 2018",Delaware,Wilmington,"800 block of N Pine St",0,1,N/A
1061550,"March 2, 2018",Delaware,Bear,"Bear Christiana Rd",0,0,N/A
1060764,"March 2, 2018",Delaware,Milford,"200 block of NW 3rd St",0,0,N/A
1061939,"March 2, 2018",Delaware,Lincoln,"22000 block of Pine Haven Rd",0,0,N/A
1059182,"February 27, 2018",Delaware,Lewes,"17000 block of N Brandt St",0,0,N/A
1059906,"February 27, 2018",Delaware,Dover,"White Oak Rd and Stevenson Dr",0,0,N/A
1058352,"February 25, 2018",Delaware,Wilmington,"2300 block of N Market St",1,0,N/A
1057610,"February 25, 2018",Delaware,Dover,"50 block of S State St",0,0,N/A
1056835,"February 24, 2018",Delaware,Wilmington,"900 block of Bennett St",0,1,N/A
1056838,"February 24, 2018",Delaware,Wilmington,N/A,0,1,N/A
1054913,"February 22, 2018",Delaware,Wilmington,"400 block of N Clayton St",0,0,N/A
1054901,"February 21, 2018",Delaware,Wilmington,"Lancaster Ave and S Clayton St",0,1,N/A
1054298,"February 21, 2018",Delaware,Dover,"50 block of Periwinkle Ct",0,0,N/A
1054324,"February 20, 2018",Delaware,Dover,"Saulsbury Rd and Forrest Ave",0,0,N/A
1052584,"February 18, 2018",Delaware,Middletown,"500 block of New St",1,0,N/A
1050903,"February 16, 2018",Delaware,Wilmington,"4th St and Clayton St",0,1,N/A
1051628,"February 16, 2018",Delaware,Ellendale,"Dupont Blvd and Beach Hwy",0,0,N/A
1050358,"February 15, 2018",Delaware,Wilmington,"23rd St and N Pine St",0,1,N/A
1049146,"February 14, 2018",Delaware,Middletown,"100 block of E Lockwood St",0,0,N/A
1048531,"February 13, 2018",Delaware,Felton,"100 block of Sandalwood Dr",0,0,N/A
1048537,"February 13, 2018",Delaware,Dover,"50 block of Kentwood Dr",0,0,N/A
1048282,"February 12, 2018",Delaware,Wilmington,"2100 block of N Pine St",0,1,N/A
1048556,"February 12, 2018",Delaware,Harrington,"S DuPont Hwy",0,0,N/A
1048551,"February 12, 2018",Delaware,"Rehoboth Beach","19000 block of Norwood St",0,1,N/A
1048298,"February 11, 2018",Delaware,Dover,"200 block of Cecil St",0,0,N/A
1049142,"February 11, 2018",Delaware,Seaford,N/A,0,0,N/A
1060767,"February 10, 2018",Delaware,Harrington,N/A,0,0,N/A
1046089,"February 9, 2018",Delaware,Wilmington,"200 block of W 23rd St",0,1,N/A
1052599,"February 8, 2018",Delaware,Newark,"1 block of Aldershot Dr",0,0,N/A
1058492,"February 7, 2018",Delaware,Milford,"619 N Dupont Blvd",0,0,N/A
1044128,"February 6, 2018",Delaware,"New Castle","Christiana Rd and Fresconi Ct",0,0,N/A
1044849,"February 6, 2018",Delaware,Seaford,"8774 Concord Rd",0,0,N/A
1044856,"February 6, 2018",Delaware,Newark,"Thayer Ct",0,0,N/A
1044137,"February 5, 2018",Delaware,Wilmington,"2200 block of Lamotte St",2,0,N/A
1041557,"February 1, 2018",Delaware,Dover,"400 block of S New St",0,0,N/A
1333935,"February 1, 2018",Delaware,Wilmington,"801 W 5th St",0,0,N/A
1041174,"January 31, 2018",Delaware,Dover,"100 block of S Governors Blvd",0,0,N/A
1041175,"January 31, 2018",Delaware,"New Castle (Dunleith)","400 block of Morehouse Dr",0,1,N/A
1147081,"January 28, 2018",Delaware,Hartly,"1200 block of Crystal Rd",0,0,N/A
1037153,"January 26, 2018",Delaware,Wilmington,"2300 block of N Pine St",1,0,N/A
1036551,"January 26, 2018",Delaware,"New Castle","550 S Dupont Hwy",0,0,N/A
1039589,"January 25, 2018",Delaware,Middletown,"100 block of Liborio Ln",0,0,N/A
1036677,"January 25, 2018",Delaware,Wilmington,"50 block of W Salisbury Dr",0,1,N/A
1036170,"January 25, 2018",Delaware,Bridgeville,"E Newton Rd and Adams Rd",1,0,N/A
1037144,"January 25, 2018",Delaware,Hartly,"700 block of Fords Corner Rd",0,0,N/A
1038623,"January 24, 2018",Delaware,"Camden Wyoming","50 block of Apple Blossom Dr",0,0,N/A
1034680,"January 24, 2018",Delaware,Dover,"2200 block of S State St",0,0,N/A
1034730,"January 24, 2018",Delaware,Milford,"5 Linstone Ln",0,0,N/A
1039604,"January 24, 2018",Delaware,Middletown,"900 block of Janvier Ct",0,0,N/A
1041570,"January 23, 2018",Delaware,Milford,"300 Aurora Pl",0,0,N/A
1031401,"January 20, 2018",Delaware,Dover,"200 block of David Hall Rd",0,0,N/A
1030631,"January 18, 2018",Delaware,Smyrna,"300 block of Daniel Rd",0,0,N/A
1030609,"January 18, 2018",Delaware,Wilmington,"200 block of N Madison St",0,1,N/A
1030626,"January 17, 2018",Delaware,Newark,"100 block of Madison Dr",0,0,N/A
1029828,"January 17, 2018",Delaware,"Wilmington (Edgemoor)","50 block of Polk Rd",0,1,N/A
1029102,"January 17, 2018",Delaware,Wilmington,"2300 block of N Market St",0,1,N/A
1030402,"January 17, 2018",Delaware,Dover,"43 S Kirkwood St",0,0,N/A
1029203,"January 17, 2018",Delaware,Middletown,"100 block of E Lockwood St",0,2,N/A
1041577,"January 15, 2018",Delaware,Dagsboro,N/A,0,0,N/A
1029777,"January 15, 2018",Delaware,Frederica,"100 block of Jackson St",0,0,N/A
1028761,"January 14, 2018",Delaware,Newark,"50 block of White Clay Crescent Dr",0,0,N/A
1024456,"January 10, 2018",Delaware,Lincoln,"22000 block of Pine Haven Rd",0,1,N/A
1024547,"January 10, 2018",Delaware,Wilmington,"2700 block of N Claymont St",0,1,N/A
1028810,"January 10, 2018",Delaware,Frederica,"80 Block of Barefoot Ln",0,0,N/A
1036180,"January 9, 2018",Delaware,Newark,"50 block of North St",0,0,N/A
1024461,"January 9, 2018",Delaware,Milton,"Fisher Rd and Hudson Rd",0,1,N/A
1019240,"January 2, 2018",Delaware,Wilmington,"2700 block of W 5th St",0,1,N/A
1020098,"January 1, 2018",Delaware,Dover,"Charles Polk Rd",0,0,N/A
1069150,"December 31, 2017",Delaware,Wilmington,"1300 block of Banning St",0,0,N/A
1017165,"December 29, 2017",Delaware,Dover,"820 Carvel Dr",0,0,N/A
1019245,"December 29, 2017",Delaware,Wilmington,"2800 block of Washington St",0,0,N/A
1016387,"December 28, 2017",Delaware,Wilmington,"201 S Heald St",0,1,N/A
1015754,"December 27, 2017",Delaware,Dover,"Martin Luther King Blvd",0,0,N/A
1015740,"December 27, 2017",Delaware,Wilmington,"200 block of S Madison St",0,1,N/A
1015724,"December 27, 2017",Delaware,Newark,"1232 Capitol Trl",0,1,N/A
1015736,"December 27, 2017",Delaware,"New Castle","113 Parma Ave",1,0,N/A
1015374,"December 26, 2017",Delaware,Wilmington,"Todds Ln and N Claymont St",0,0,N/A
1013181,"December 21, 2017",Delaware,Magnolia,"50 W Birdie Ln",0,0,N/A
1032824,"December 21, 2017",Delaware,Newark,"301 College Sq",0,0,N/A
1009185,"December 17, 2017",Delaware,Wilmington,"E 17th St",0,1,N/A
1009182,"December 16, 2017",Delaware,Wilmington,"800 block of Vandever Ave",1,0,N/A
1008595,"December 15, 2017",Delaware,Wilmington,"Farrand Dr and Kirkwood Hwy",1,0,N/A
1008591,"December 15, 2017",Delaware,Frederica,"100 block of Jackson St",0,0,N/A
1007468,"December 14, 2017",Delaware,Wilmington,"300 block of N Van Buren St",0,1,N/A
1007100,"December 13, 2017",Delaware,"New Castle","Freedom Trl",0,1,N/A
1007572,"December 12, 2017",Delaware,Bear,"1645 Pulaski Hwy",0,0,N/A
1004820,"December 10, 2017",Delaware,Wilmington,"200 block of N Rodney St",0,1,N/A
1004355,"December 9, 2017",Delaware,Dover,"Fieldstone Ct and Kenton Rd",1,1,N/A
1001742,"December 5, 2017",Delaware,Wilmington,"800 block of N Jackson St",1,0,N/A
1001846,"December 5, 2017",Delaware,Dover,"Unit block of S New St",0,1,N/A
1004360,"December 5, 2017",Delaware,Wilmington,"500 Block of Main St",0,0,N/A
1001850,"December 4, 2017",Delaware,Milford,"200 block of S Washington St",0,1,N/A
1001056,"December 4, 2017",Delaware,Wilmington,"5029 Governor Printz Blvd",2,0,N/A
999846,"December 2, 2017",Delaware,Wilmington,"W 27th St and Tatnall St",0,1,N/A
999849,"December 1, 2017",Delaware,Lewes,"Breakwater St",0,1,N/A
998551,"November 29, 2017",Delaware,Wilmington,"1300 N Claymont St",0,2,N/A
997368,"November 28, 2017",Delaware,Newark,"Freedom Rd and Penman Seventy 6 St",0,1,N/A
1001049,"November 27, 2017",Delaware,"New Castle","700 block of W 11th St",0,1,N/A
995106,"November 24, 2017",Delaware,Wilmington,"E 23rd St",0,1,N/A
995110,"November 24, 2017",Delaware,"Milford (Slaughter Beach)","400 block of Bay Ave",0,0,N/A
993442,"November 22, 2017",Delaware,Wilmington,"W 7th St and N Tatnall St",0,2,N/A
992889,"November 21, 2017",Delaware,Newark,"1 block of Lawrence Ave",0,0,N/A
992395,"November 19, 2017",Delaware,Georgetown,"20762 Dupont Blvd",0,0,N/A
992386,"November 19, 2017",Delaware,Milford,"200 block of NW 3rd St",0,1,N/A
992371,"November 19, 2017",Delaware,Wilmington,"1200 block of W 3rd St",1,1,N/A
992389,"November 19, 2017",Delaware,Milford,"300 block of NW 4th St",0,0,N/A
991406,"November 18, 2017",Delaware,Middletown,"400 block of W Harvest Ln",0,1,N/A
992392,"November 18, 2017",Delaware,Milford,"400 block of Bay Ave",0,0,N/A
990641,"November 17, 2017",Delaware,Newark,"1 block of Teal Cir",0,1,N/A
990236,"November 15, 2017",Delaware,Middletown,"E Lake Street",0,1,N/A
987000,"November 13, 2017",Delaware,Wilmington,"700 block of Townsend Pl",0,1,N/A
991238,"November 13, 2017",Delaware,Wilmington,"100 block of E. 24th st",0,2,N/A
987003,"November 11, 2017",Delaware,Dover,"Martin Luther King Blvd and River Rd",0,1,N/A
986996,"November 11, 2017",Delaware,Wilmington,"3100 Naamans Rd",0,0,N/A
984362,"November 9, 2017",Delaware,Wilmington,"500 block of South Franklin St",1,0,N/A
984361,"November 8, 2017",Delaware,Milton,"15000 block of Walker Dr",0,0,N/A
985724,"November 8, 2017",Delaware,Dover,"800 block of Paul St",0,0,N/A
982557,"November 6, 2017",Delaware,Wilmington,"2400 block of N Market St",0,2,N/A
982553,"November 5, 2017",Delaware,Dover,"1200 N Dupont Hwy",0,0,N/A
979922,"November 3, 2017",Delaware,Newark,N/A,0,0,N/A
977557,"October 31, 2017",Delaware,Wilmington,"700 block of N Van Buren St",0,1,N/A
977553,"October 30, 2017",Delaware,Bridgeville,"Mill Park Dr",0,1,N/A
975905,"October 29, 2017",Delaware,Wilmington,"23rd and Washington",0,1,N/A
974291,"October 27, 2017",Delaware,Dover,"865 N DuPont Hwy",0,0,N/A
974288,"October 26, 2017",Delaware,Wilmington,"320 E 5th St",0,0,N/A
979305,"October 26, 2017",Delaware,Claymont,"281 Harbor Dr",0,0,N/A
972872,"October 25, 2017",Delaware,Seaford,"11000 block of Orange Blossom Ln",0,0,N/A
971807,"October 23, 2017",Delaware,"Rehoboth Beach","37000 block of Johnston St",0,1,N/A
971813,"October 23, 2017",Delaware,Frankford,"Roxana Rd and Burbage Rd",0,1,N/A
965192,"October 21, 2017",Delaware,Wilmington,"1600 block of W 4th St",0,1,N/A
963721,"October 19, 2017",Delaware,Kenton,"Cooper St",2,0,N/A
963071,"October 17, 2017",Delaware,"New Castle","200 block of Highland Blvd",0,1,N/A
961933,"October 17, 2017",Delaware,Wilmington,"W 6th St and N Jefferson St",0,1,N/A
961927,"October 16, 2017",Delaware,Wilmington,"500 block of W 6th St",1,0,N/A
959960,"October 15, 2017",Delaware,Dover,"865 N Dupont Hwy",0,2,N/A
959958,"October 15, 2017",Delaware,Wilmington,"600 block of Pine Street",0,1,N/A
961924,"October 14, 2017",Delaware,Bear,"1241 Quintillo Dr",0,1,N/A
964000,"October 13, 2017",Delaware,Wilmington,"27th and Claymont",0,2,N/A
1072056,"October 12, 2017",Delaware,Bridgeville,N/A,0,0,N/A
957338,"October 11, 2017",Delaware,Newark,"50 block of Raven Turn",0,1,N/A
957343,"October 11, 2017",Delaware,Dover,"100 block of Presidents Dr",0,1,N/A
957822,"October 10, 2017",Delaware,Laurel,"Market St and Railroad Ave",0,0,N/A
956456,"October 9, 2017",Delaware,"New Castle","50 block of Briarcliff Dr",0,1,N/A
956459,"October 8, 2017",Delaware,Wilmington,"600 block of Concord Ave",0,1,N/A
955633,"October 7, 2017",Delaware,"New Castle","I-495 and Hessler Blvd",0,0,N/A
955787,"October 6, 2017",Delaware,Wilmington,"400 block of W 32nd St",0,0,N/A
953780,"October 5, 2017",Delaware,Wilmington,"400 block of Townsend Street",0,1,N/A
953946,"October 5, 2017",Delaware,Milton,"13000 block of Sunland Drive",1,1,N/A
953782,"October 4, 2017",Delaware,Wilmington,"Van Buren and Pleasant street",0,1,N/A
950314,"October 2, 2017",Delaware,Wilmington,"W 7th and N Monroe",0,2,N/A
950312,"October 1, 2017",Delaware,Wilmington,"600 block of S Van Buren",0,1,N/A
945460,"September 30, 2017",Delaware,Wilmington,"1200 block of Lobdell St",0,1,N/A
946036,"September 30, 2017",Delaware,Wilmington,"30th and Market",0,2,N/A
945106,"September 29, 2017",Delaware,"Wilmington (Elsmere)","103 S Maryland Ave",0,1,N/A
945466,"September 29, 2017",Delaware,Wilmington,"3806 Governor Printz Boulevard",0,1,N/A
943784,"September 28, 2017",Delaware,Wilmington,"4300 block of Miller Rd",1,0,N/A
944863,"September 27, 2017",Delaware,Wilmington,"1000 block of Pine Street",0,1,N/A
943488,"September 26, 2017",Delaware,Dover,"Fulton St and New St",0,0,N/A
942704,"September 26, 2017",Delaware,Wilmington,"37th St and Monroe St",0,1,N/A
943482,"September 26, 2017",Delaware,Dover,"400 block of Kent St",0,0,N/A
942426,"September 25, 2017",Delaware,Wilmington,"2600 block of N Harrison St",0,1,N/A
1042496,"September 24, 2017",Delaware,Wilmington,"2400 block of N Monroe St",0,1,N/A
941601,"September 24, 2017",Delaware,Bridgeville,"11000 block of Iris Field Ln",1,0,N/A
941605,"September 24, 2017",Delaware,Wilmington,N/A,0,1,N/A
941612,"September 23, 2017",Delaware,Wilmington,"1100 block of Beech St",0,2,N/A
939565,"September 21, 2017",Delaware,Dover,"1700 E Lebanon Rd",0,0,N/A
938680,"September 20, 2017",Delaware,"Rehoboth Beach","21000 block of Catalina Cir",0,0,N/A
940526,"September 19, 2017",Delaware,Newark,"Four Seasons Pkwy",0,0,N/A
935956,"September 18, 2017",Delaware,Wilmington,"1000 block of N Spruce St",0,1,N/A
936649,"September 18, 2017",Delaware,Wilmington,"E 10th St and N Pine St",0,2,N/A
934779,"September 17, 2017",Delaware,Wilmington,"900 block of E 17th",0,1,N/A
1077229,"September 15, 2017",Delaware,Seaford,"23000 block of Dove Rd",1,0,N/A
933154,"September 14, 2017",Delaware,Dover,"100 block of N New St",0,1,N/A
934781,"September 14, 2017",Delaware,Wilmington,"2600 block of N Market St",0,1,N/A
931704,"September 12, 2017",Delaware,Milton,"Cool Springs Road",0,0,N/A
932370,"September 12, 2017",Delaware,Wilmington,"W 27th St",0,1,N/A
931692,"September 11, 2017",Delaware,Wilmington,"2600 block of Zebley Pl",0,1,N/A
934796,"September 11, 2017",Delaware,Smyrna,"500 block of Barley Ct",0,0,N/A
928851,"September 7, 2017",Delaware,Wilmington,"100 block of Cedar St",1,0,N/A
935445,"September 4, 2017",Delaware,Wilmington,"Maryland Ave",0,0,N/A
927605,"September 4, 2017",Delaware,Wilmington,"1900 block of 5th St",0,1,N/A
926979,"September 4, 2017",Delaware,Wilmington,"700 block of Townsend Pl",0,1,N/A
1059929,"September 3, 2017",Delaware,Dover,"360 Webbs Ln",0,0,N/A
926977,"September 3, 2017",Delaware,Wilmington,"50 block of W 26th St",1,0,N/A
925868,"September 2, 2017",Delaware,Wilmington,"800 block of N. Adams St.",1,0,N/A
924890,"September 1, 2017",Delaware,Dover,"51 Webbs Ln",0,3,N/A
924471,"August 30, 2017",Delaware,Georgetown,"1309 Lee Ave",0,0,N/A
926326,"August 28, 2017",Delaware,"Dover (Leipsic)","168 E Denny St",0,0,N/A
922938,"August 28, 2017",Delaware,Wilmington,"100 block of E. 23rd St.",0,1,N/A
919944,"August 24, 2017",Delaware,Wilmington,"300 block of Concord Avenue",0,1,N/A
920536,"August 24, 2017",Delaware,Wilmington,"S Scott St and Tulip St",0,0,N/A
919931,"August 24, 2017",Delaware,Bridgeville,"Appletree Road",1,1,N/A
919189,"August 23, 2017",Delaware,Wilmington,"114 E 24th St",0,1,N/A
919183,"August 22, 2017",Delaware,Wilmington,"934 Clifford Brown Walk",0,2,N/A
918526,"August 20, 2017",Delaware,Newark,"Barnwell Ln",0,0,N/A
917122,"August 20, 2017",Delaware,Newark,"200 block of Barnwell Ln",0,0,N/A
915980,"August 18, 2017",Delaware,Wilmington,"1800 block of N. Tatnall St.",0,1,N/A
914098,"August 15, 2017",Delaware,Dover,"Maple Parkway and North Du Pont Highway",0,0,N/A
913307,"August 11, 2017",Delaware,Bear,"100 block of Carlotta Dr",0,0,N/A
909630,"August 9, 2017",Delaware,Wilmington,"600 block of N Pine St",1,0,N/A
909613,"August 8, 2017",Delaware,Wilmington,"W 4th and N Monroe",0,1,N/A
909636,"August 8, 2017",Delaware,Dover,"1426 N Dupont Hwy",0,0,N/A
909620,"August 8, 2017",Delaware,Wilmington,"Lancaster and Van Buren",0,1,N/A
913294,"August 6, 2017",Delaware,"New Castle","Bunker Hill Rd",0,0,N/A
907132,"August 3, 2017",Delaware,Seaford,"1 Chandler St",0,1,N/A
906142,"August 3, 2017",Delaware,Wilmington,"1100 block of Maryland Ave",0,2,N/A
902554,"July 30, 2017",Delaware,Wilmington,"2300 block of N Locust St",0,1,N/A
902562,"July 30, 2017",Delaware,Wilmington,"400 block of Townsend St",0,1,N/A
902549,"July 30, 2017",Delaware,Wilmington,"23rd St and Pine St",0,1,N/A
903974,"July 30, 2017",Delaware,Lewes,"15099 Cape Henlopen Dr",0,0,N/A
900941,"July 29, 2017",Delaware,Newark,"630 Suburban Dr",0,1,N/A
